1,date_ymd,time_h:m:s,feeding_time,group_size,group,access_focal,location_focal,condition,cl_distance,cl_height,cp_distance,cp_height,du_distance,du_height,fg_distance,fg_height,fy_distance,fy_height,iz_distance,iz_height,ma_distance,ma_height,me_distance,me_height,pa_distance,pa_height,pe_distance,pe_height,po_distance,po_height,pp_distance,pp_height,rk_distance,rk_height,tr_distance,tr_height,observer_id
1,08/18/2016, 16:28:31,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,med,,,,,,,8,med,,,,,,,,,,,1231
1,08/18/2016, 16:31:16,2,4,3,center,center,center, ,,,,,,,,,,,,,,,,,,,,focal,low,6,med,8,med,13,top,916
1,08/19/2016, 06:02:21,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,11,low,focal,med,2,med,4,med,916
1,08/19/2016, 06:12:21,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,low,2,med,focal,med,2,med,916
1,08/19/2016, 06:22:21,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,low,3,med,2,med,focal,med,916
1,08/19/2016, 06:32:21,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,11,med,12,med,13,med,916
1,08/19/2016, 06:42:21,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,11,low,focal,med,3,med,4,med,916
1,08/19/2016, 06:52:21,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,4,med,focal,low,4,med,916
1,08/19/2016, 07:02:21,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,low,5,low,9,med,focal,med,916
1,08/19/2016, 07:12:21,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,5,med,5,low,9,med,916
1,08/19/2016, 07:22:21,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,low,focal,med,6,low,2,med,916
1,08/19/2016, 07:32:21,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,9,low,5,med,focal,low,8,med,916
1,08/19/2016, 07:42:21,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,7,low,2,med,3,med,focal,med,916
1,08/19/2016, 07:52:21,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,9,med,10,med,10,low,916
1,08/19/2016, 09:06:35,0,3,1,multiple,satellite,sbc, ,,,,,,separate_enclosure,med,separate_enclosure,med,,,,,,,focal,med,,,,,,,,,,,1231
1,08/19/2016, 09:16:35,0,3,1,multiple,center,cbc, ,,,,,,focal,med,9,med,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,08/19/2016, 09:26:35,0,3,1,multiple,center,cbc, ,,,,,,5,med,focal,med,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,08/19/2016, 09:36:35,0,3,1,multiple,center,cbc, ,,,,,,11,med,6,low,,,,,,,focal,med,,,,,,,,,,,1231
1,08/19/2016, 09:46:35,0,3,1,multiple,center,cbc, ,,,,,,focal,med,8,low,,,,,,,11,med,,,,,,,,,,,1231
1,08/19/2016, 09:56:35,0,3,1,multiple,satellite,sbc, ,,,,,,1,med,focal,low,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,08/19/2016, 10:06:35,1,3,1,multiple,satellite,sbc, ,,,,,,separate_enclosure,med,5,low,,,,,,,focal,med,,,,,,,,,,,1231
1,08/19/2016, 10:16:35,1,3,1,multiple,center,cbc, ,,,,,,focal,high,10,med,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,08/19/2016, 10:26:35,1,3,1,multiple,satellite,sbc, ,,,,,,separate_enclosure,med,focal,med,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,08/19/2016, 10:36:35,2,3,1,multiple,center,cbc, ,,,,,,separate_enclosure,low,separate_enclosure,low,,,,,,,focal,low,,,,,,,,,,,1231
1,08/19/2016, 10:46:35,2,3,1,multiple,center,cbc, ,,,,,,focal,med,separate_enclosure,low,,,,,,,5,low,,,,,,,,,,,1231
1,08/19/2016, 14:01:17,1,3,1,multiple,center,cbc, ,,,,,,focal,med,0,med,,,,,,,9,low,,,,,,,,,,,916
1,08/19/2016, 14:03:17,1,2,4,satellite,satellite,satellite, ,,6,med,,,,,,,focal,unknown,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 14:11:17,1,3,1,multiple,center,cbc, ,,,,,,2,med,focal,med,,,,,,,9,low,,,,,,,,,,,916
1,08/19/2016, 14:13:17,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,low,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 14:20:51,1,5,2,satellite,satellite,satellite,focal,med,,,8,med,,,,,,,6,ground,6,ground,,,6,ground,,,,,,,,,916
1,08/19/2016, 14:33:17,2,2,4,satellite,satellite,satellite, ,,5,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 14:43:17,2,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,low,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 14:50:09,2,5,2,satellite,satellite,satellite,5,med,,,focal,low,,,,,,,6,med,5,low,,,7,med,,,,,,,,,916
1,08/19/2016, 14:53:17,2,2,4,satellite,satellite,satellite, ,,11,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 15:00:09,0,5,2,satellite,satellite,satellite,5,low,,,12,med,,,,,,,focal,med,7,low,,,3,med,,,,,,,,,916
1,08/19/2016, 15:03:17,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,med,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 15:10:09,0,5,2,satellite,satellite,satellite,7,med,,,12,med,,,,,,,7,med,focal,low,,,8,med,,,,,,,,,916
1,08/19/2016, 15:13:17,0,2,4,satellite,satellite,satellite, ,,6,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 15:20:09,0,5,2,satellite,satellite,satellite,9,med,,,10,ground,,,,,,,6,med,7,low,,,focal,ground,,,,,,,,,916
1,08/19/2016, 15:23:17,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,9,med,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 15:30:09,0,5,2,satellite,satellite,satellite,focal,med,,,2,low,,,,,,,6,low,5,med,,,5,med,,,,,,,,,916
1,08/19/2016, 15:40:09,0,5,2,satellite,satellite,satellite,7,med,,,focal,low,,,,,,,3,med,5,low,,,7,med,,,,,,,,,916
1,08/19/2016, 15:43:17,0,2,4,satellite,satellite,satellite, ,,7,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 15:50:09,0,5,2,satellite,satellite,satellite,6,med,,,5,med,,,,,,,focal,med,6,med,,,6,med,,,,,,,,,916
1,08/19/2016, 15:53:17,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,6,low,,,,,,,,,,,,,,,,,1231
1,08/19/2016, 16:00:09,1,5,2,satellite,satellite,satellite,13,low,,,5,low,,,,,,,10,low,focal,med,,,2,med,,,,,,,,,916
1,08/19/2016, 16:10:09,1,5,2,satellite,satellite,satellite,4,med,,,7,low,,,,,,,6,med,8,med,,,focal,med,,,,,,,,,916
1,08/19/2016, 16:20:09,1,5,2,satellite,satellite,satellite,focal,med,,,5,low,,,,,,,10,low,2,med,,,7,med,,,,,,,,,916
1,08/19/2016, 16:30:09,2,5,2,satellite,satellite,satellite,11,med,,,focal,low,,,,,,,6,med,10,low,,,7,med,,,,,,,,,916
1,08/20/2016, 06:09:29,0,3,1,multiple,center,cbc, ,,,,,,focal,med,2,low,,,,,,,9,med,,,,,,,,,,,1231
1,08/20/2016, 06:19:29,0,3,1,multiple,center,cbc, ,,,,,,0,low,focal,low,,,,,,,8,med,,,,,,,,,,,1231
1,08/20/2016, 06:29:29,0,3,1,satellite,satellite,satellite, ,,,,,,6,med,13,low,,,,,,,focal,high,,,,,,,,,,,1231
1,08/20/2016, 06:39:29,1,3,1,multiple,center,cbc, ,,,,,,focal,high,13,low,,,,,,,3,high,,,,,,,,,,,1231
1,08/20/2016, 06:49:29,1,3,1,multiple,center,cbc, ,,,,,,0,med,focal,med,,,,,,,6,med,,,,,,,,,,,1231
1,08/20/2016, 06:59:29,1,3,1,multiple,center,cbc, ,,,,,,5,med,5,low,,,,,,,focal,med,,,,,,,,,,,1231
1,08/20/2016, 07:09:29,2,3,1,multiple,center,cbc, ,,,,,,focal,med,separate_enclosure,low,,,,,,,separate_enclosure,med,,,,,,,,,,,1231
1,08/20/2016, 07:19:29,2,3,1,multiple,center,cbc, ,,,,,,2,med,focal,med,,,,,,,9,low,,,,,,,,,,,1231
1,08/20/2016, 07:29:29,2,3,1,satellite,satellite,satellite, ,,,,,,2,med,7,med,,,,,,,focal,med,,,,,,,,,,,1231
1,08/20/2016, 07:39:29,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,8,med,,,,,,,5,low,,,,,,,,,,,1231
1,08/20/2016, 07:49:29,0,3,1,satellite,satellite,satellite, ,,,,,,2,med,focal,low,,,,,,,5,med,,,,,,,,,,,1231
1,08/20/2016, 07:59:29,0,3,1,satellite,satellite,satellite, ,,,,,,3,low,5,med,,,,,,,focal,med,,,,,,,,,,,1231
1,08/20/2016, 08:38:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,9,med,13,med,10,low,916
1,08/20/2016, 08:48:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,focal,low,12,low,6,med,916
1,08/20/2016, 08:58:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,10,low,5,low,focal,med,2,med,916
1,08/20/2016, 09:08:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,low,6,low,6,low,focal,med,916
1,08/20/2016, 09:18:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,10,med,5,low,5,med,916
1,08/20/2016, 09:28:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,low,focal,low,6,med,6,med,916
1,08/20/2016, 09:38:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,9,low,5,low,focal,med,5,med,916
1,08/20/2016, 09:48:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,low,10,low,9,low,focal,med,916
1,08/20/2016, 09:58:09,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,5,med,5,low,9,low,916
1,08/20/2016, 10:18:09,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,6,med,focal,low,12,med,2,low,916
1,08/20/2016, 10:28:09,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,5,low,6,low,focal,med,4,med,916
1,08/20/2016, 13:44:06,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,1,med,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 13:54:06,0,2,4,satellite,satellite,satellite, ,,8,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 14:04:06,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,8,med,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 14:14:06,1,2,4,satellite,satellite,satellite, ,,5,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 14:24:06,1,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,low,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 14:34:06,2,2,4,satellite,satellite,satellite, ,,3,low,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 14:44:06,2,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,5,low,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 14:54:06,2,2,4,satellite,satellite,satellite, ,,10,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 15:04:06,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,4,low,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 15:14:06,0,2,4,satellite,satellite,satellite, ,,8,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 15:23:56,0,5,2,multiple,satellite,sbc,separate_enclosure,low,,,focal,low,,,,,,,separate_enclosure,high,separate_enclosure,med,,,separate_enclosure,high,,,,,,,,,916
1,08/20/2016, 15:24:06,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,9,med,,,,,,,,,,,,,,,,,1231
1,08/20/2016, 15:33:56,0,5,2,multiple,satellite,sbc,5,ground,,,2,med,,,,,,,focal,low,7,med,,,2,low,,,,,,,,,916
1,08/20/2016, 15:43:56,0,5,2,multiple,center,cbc,13,top,,,separate_enclosure,low,,,,,,,7,med,focal,low,,,9,med,,,,,,,,,916
1,08/20/2016, 16:13:56,1,5,2,multiple,center,cbc,separate_enclosure,med,,,separate_enclosure,med,,,,,,,separate_enclosure,low,separate_enclosure,low,,,focal,top,,,,,,,,,916
1,08/20/2016, 16:23:56,1,5,2,multiple,center,cbc,focal,low,,,separate_enclosure,med,,,,,,,separate_enclosure,med,separate_enclosure,med,,,separate_enclosure,med,,,,,,,,,916
1,08/20/2016, 16:33:56,2,5,2,multiple,satellite,sbc,9,med,,,focal,low,,,,,,,separate_enclosure,low,10,med,,,6,med,,,,,,,,,916
1,08/20/2016, 16:43:56,2,5,2,multiple,satellite,sbc,8,ground,,,5,med,,,,,,,focal,ground,separate_enclosure,high,,,separate_enclosure,high,,,,,,,,,916
1,08/21/2016, 06:27:03,0,5,2,multiple,center,cbc,separate_enclosure,ground,,,separate_enclosure,med,,,,,,,5,med,focal,med,,,9,high,,,,,,,,,916
1,08/21/2016, 06:33:23,1,5,2,multiple,center,cbc,focal,med,,,separate_enclosure,low,,,,,,,separate_enclosure,med,separate_enclosure,low,,,4,med,,,,,,,,,1231
1,08/21/2016, 06:43:23,1,5,2,multiple,center,cbc,11,low,,,separate_enclosure,low,,,,,,,not_visible,unknown,separate_enclosure,low,,,focal,med,,,,,,,,,1231
1,08/21/2016, 06:53:23,1,5,2,multiple,satellite,sbc,separate_enclosure,low,,,focal,low,,,,,,,separate_enclosure,ground,separate_enclosure,low,,,separate_enclosure,high,,,,,,,,,1231
1,08/21/2016, 07:03:23,2,5,2,multiple,center,cbc,separate_enclosure,med,,,separate_enclosure,low,,,,,,,separate_enclosure,low,focal,low,,,separate_enclosure,med,,,,,,,,,1231
1,08/21/2016, 07:13:23,2,5,2,multiple,satellite,sbc,5,med,,,8,low,,,,,,,focal,med,separate_enclosure,low,,,9,low,,,,,,,,,1231
1,08/21/2016, 07:23:23,2,5,2,multiple,satellite,sbc,focal,med,,,4,med,,,,,,,separate_enclosure,ground,8,low,,,separate_enclosure,high,,,,,,,,,1231
1,08/21/2016, 07:33:23,0,5,2,multiple,satellite,sbc,separate_enclosure,low,,,7,low,,,,,,,separate_enclosure,high,4,low,,,focal,low,,,,,,,,,1231
1,08/21/2016, 07:43:23,0,5,2,multiple,satellite,sbc,2,low,,,focal,low,,,,,,,separate_enclosure,ground,3,low,,,7,med,,,,,,,,,1231
1,08/21/2016, 07:53:23,0,5,2,multiple,satellite,sbc,separate_enclosure,med,,,5,low,,,,,,,separate_enclosure,ground,focal,med,,,separate_enclosure,med,,,,,,,,,1231
1,08/21/2016, 08:03:23,0,5,2,multiple,center,cbc,15,top,,,separate_enclosure,low,,,,,,,focal,ground,13,med,,,12,high,,,,,,,,,1231
1,08/21/2016, 08:13:23,0,5,2,multiple,center,cbc,focal,ground,,,separate_enclosure,low,,,,,,,5,ground,separate_enclosure,low,,,10,low,,,,,,,,,1231
1,08/21/2016, 08:23:23,0,5,2,multiple,center,cbc,separate_enclosure,med,,,separate_enclosure,low,,,,,,,8,ground,separate_enclosure,low,,,focal,med,,,,,,,,,1231
1,08/21/2016, 09:02:20,0,2,4,satellite,satellite,satellite, ,,focal,low,,,,,,,8,med,,,,,,,,,,,,,,,,,916
1,08/21/2016, 09:12:20,0,2,4,satellite,satellite,satellite, ,,9,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,08/21/2016, 09:22:20,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,9,low,,,,,,,,,,,,,,,,,916
1,08/21/2016, 10:22:20,1,2,4,satellite,satellite,satellite, ,,6,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/21/2016, 14:05:13,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,low,9,low,separate_enclosure,low,separate_enclosure,med,1231
1,08/21/2016, 14:15:13,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,9,low,11,med,0,low,focal,low,1231
1,08/21/2016, 14:25:13,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,13,med,11,med,focal,low,1,low,1231
1,08/21/2016, 14:35:13,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,med,separate_enclosure,med,separate_enclosure,med,1231
1,08/21/2016, 14:44:49,2,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,low,,,,,,,6,med,,,,,,,,,,,916
1,08/21/2016, 14:45:13,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,med,10,med,13,low,12,med,1231
1,08/21/2016, 14:54:49,2,3,1,satellite,satellite,satellite, ,,,,,,6,med,focal,low,,,,,,,12,med,,,,,,,,,,,916
1,08/21/2016, 14:55:13,2,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,15,ground,8,med,separate_enclosure,med,focal,low,1231
1,08/21/2016, 15:04:49,0,3,1,satellite,satellite,satellite, ,,,,,,1,med,7,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/21/2016, 15:05:13,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,focal,med,12,med,1231
1,08/21/2016, 15:14:49,0,3,1,satellite,satellite,satellite, ,,,,,,focal,low,5,low,,,,,,,5,med,,,,,,,,,,,916
1,08/21/2016, 15:15:13,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,low,7,med,10,med,1231
1,08/21/2016, 15:24:49,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,low,,,,,,,3,low,,,,,,,,,,,916
1,08/21/2016, 15:25:13,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,low,8,med,separate_enclosure,med,separate_enclosure,low,1231
1,08/21/2016, 15:34:49,0,3,1,satellite,satellite,satellite, ,,,,,,9,med,4,med,,,,,,,focal,med,,,,,,,,,,,916
1,08/21/2016, 15:35:13,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,separate_enclosure,high,focal,low,1231
1,08/21/2016, 15:44:49,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,0,med,,,,,,,3,med,,,,,,,,,,,916
1,08/21/2016, 15:45:13,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,15,low,13,med,focal,high,separate_enclosure,low,1231
1,08/21/2016, 15:54:49,0,3,1,satellite,satellite,satellite, ,,,,,,5,med,focal,med,,,,,,,7,med,,,,,,,,,,,916
1,08/21/2016, 15:55:13,0,4,3,multiple,satellite,sbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,med,focal,med,separate_enclosure,high,separate_enclosure,med,1231
1,08/21/2016, 16:04:49,1,3,1,satellite,satellite,satellite, ,,,,,,7,low,7,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/21/2016, 16:24:49,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,med,,,,,,,5,med,,,,,,,,,,,916
1,08/21/2016, 16:34:49,2,3,1,satellite,satellite,satellite, ,,,,,,4,med,focal,med,,,,,,,3,med,,,,,,,,,,,916
1,08/22/2016, 06:07:01,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,10,low,,,,,,,,,,,,,,,,,916
1,08/22/2016, 06:17:01,0,2,4,satellite,satellite,satellite, ,,7,med,,,,,,,focal,low,,,,,,,,,,,,,,,,,916
1,08/22/2016, 06:27:01,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,6,med,,,,,,,,,,,,,,,,,916
1,08/22/2016, 06:37:01,1,2,4,satellite,satellite,satellite, ,,8,low,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/22/2016, 06:47:01,1,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,4,med,,,,,,,,,,,,,,,,,916
1,08/22/2016, 06:57:01,1,2,4,satellite,satellite,satellite, ,,6,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/22/2016, 07:27:01,2,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,12,low,,,,,,,,,,,,,,,,,916
1,08/22/2016, 07:37:01,0,2,4,satellite,satellite,satellite, ,,12,med,,,,,,,focal,med,,,,,,,,,,,,,,,,,916
1,08/22/2016, 07:47:01,0,2,4,satellite,satellite,satellite, ,,focal,med,,,,,,,12,low,,,,,,,,,,,,,,,,,916
1,08/22/2016, 09:09:00,0,5,2,satellite,satellite,satellite,5,med,,,10,med,,,,,,,9,low,focal,low,,,10,med,,,,,,,,,1231
1,08/22/2016, 09:19:00,0,5,2,satellite,satellite,satellite,14,med,,,3,low,,,,,,,focal,low,9,med,,,3,low,,,,,,,,,1231
1,08/22/2016, 09:29:00,0,5,2,satellite,satellite,satellite,9,,,,focal,med,,,,,,,6,med,4,ground,,,8,low,,,,,,,,,1231
1,08/22/2016, 09:39:00,0,5,2,satellite,satellite,satellite,8,low,,,4,low,,,,,,,10,med,11,low,,,focal,med,,,,,,,,,1231
1,08/22/2016, 09:49:00,0,5,2,satellite,satellite,satellite,focal,med,,,12,med,,,,,,,12,med,6,low,,,12,med,,,,,,,,,1231
1,08/22/2016, 09:59:00,0,5,2,satellite,satellite,satellite,10,low,,,5,ground,,,,,,,2,med,focal,med,,,8,med,,,,,,,,,1231
1,08/22/2016, 10:09:00,1,5,2,satellite,satellite,satellite,5,med,,,6,low,,,,,,,focal,low,5,med,,,1,med,,,,,,,,,1231
1,08/22/2016, 10:19:00,1,5,2,satellite,satellite,satellite,8,med,,,focal,low,,,,,,,5,med,2,low,,,3,low,,,,,,,,,1231
1,08/22/2016, 10:29:00,1,5,2,satellite,satellite,satellite,8,med,,,4,low,,,,,,,7,low,5,low,,,focal,med,,,,,,,,,1231
1,08/22/2016, 10:39:00,2,5,2,satellite,satellite,satellite,focal,med,,,7,med,,,,,,,11,med,6,med,,,10,low,,,,,,,,,1231
1,08/22/2016, 10:49:00,2,5,2,satellite,satellite,satellite,9,low,,,7,low,,,,,,,5,ground,focal,low,,,4,low,,,,,,,,,1231
1,08/22/2016, 10:59:00,2,5,2,satellite,satellite,satellite,12,low,,,13,low,,,,,,,focal,med,8,low,,,1,med,,,,,,,,,1231
1,08/22/2016, 13:36:54,0,3,1,satellite,satellite,satellite, ,,,,,,8,med,focal,low,,,,,,,11,med,,,,,,,,,,,916
1,08/22/2016, 14:06:54,1,3,1,satellite,satellite,satellite, ,,,,,,4,med,7,med,,,,,,,focal,med,,,,,,,,,,,916
1,08/22/2016, 14:26:54,1,3,1,satellite,satellite,satellite, ,,,,,,focal,med,1,med,,,,,,,6,med,,,,,,,,,,,916
1,08/22/2016, 14:36:54,2,3,1,satellite,satellite,satellite, ,,,,,,1,med,focal,med,,,,,,,2,med,,,,,,,,,,,916
1,08/22/2016, 14:46:54,2,3,1,satellite,satellite,satellite, ,,,,,,8,med,10,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/22/2016, 14:56:54,2,3,1,satellite,satellite,satellite, ,,,,,,focal,low,2,low,,,,,,,9,med,,,,,,,,,,,916
1,08/22/2016, 15:06:54,0,3,1,satellite,satellite,satellite, ,,,,,,1,med,focal,med,,,,,,,5,med,,,,,,,,,,,916
1,08/22/2016, 15:16:54,0,3,1,satellite,satellite,satellite, ,,,,,,9,med,12,low,,,,,,,focal,med,,,,,,,,,,,916
1,08/22/2016, 15:26:54,0,3,1,satellite,satellite,satellite, ,,,,,,focal,med,5,low,,,,,,,1,med,,,,,,,,,,,916
1,08/22/2016, 15:36:06,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,11,low,separate_enclosure,med,focal,med,1231
1,08/22/2016, 15:36:54,0,3,1,satellite,satellite,satellite, ,,,,,,3,med,focal,med,,,,,,,5,low,,,,,,,,,,,916
1,08/22/2016, 15:46:06,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,med,separate_enclosure,med,5,low,1231
1,08/22/2016, 15:56:06,0,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,med,focal,med,13,low,1231
1,08/22/2016, 16:06:06,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,focal,top,11,med,separate_enclosure,med,15,ground,1231
1,08/22/2016, 16:16:06,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,separate_enclosure,low,separate_enclosure,med,focal,med,1231
1,08/22/2016, 16:26:06,1,4,3,multiple,center,cbc, ,,,,,,,,,,,,,,,,,,,,separate_enclosure,low,focal,low,8,high,separate_enclosure,low,1231
1,08/22/2016, 16:36:06,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,1,low,15,med,focal,low,13,med,1231
1,08/22/2016, 16:46:06,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,ground,4,med,9,med,12,med,1231
1,08/22/2016, 16:56:06,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,12,med,4,med,12,med,focal,med,1231
1,08/22/2016, 17:06:06,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,1,med,focal,med,15,low,15,low,1231
1,08/22/2016, 17:16:06,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,15,med,15,med,focal,low,13,med,1231
1,08/22/2016, 17:26:06,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,med,15,low,5,med,13,med,1231
1,08/23/2016, 06:15:06,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,3,med,focal,unknown,5,med,2,med,1231
1,08/23/2016, 06:25:06,0,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,13,med,14,med,15,med,1231
1,08/23/2016, 06:35:06,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,5,med,focal,med,4,med,1231
1,08/23/2016, 06:45:06,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,15,low,5,med,3,med,focal,med,1231
1,08/23/2016, 06:55:06,1,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,15,low,focal,med,4,med,5,med,1231
1,08/23/2016, 07:05:06,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,focal,low,15,med,13,med,15,med,1231
1,08/23/2016, 07:15:06,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,8,med,5,med,focal,med,1,med,1231
1,08/23/2016, 07:25:06,2,4,3,satellite,satellite,satellite, ,,,,,,,,,,,,,,,,,,,,13,low,9,med,5,med,focal,med,1231
