record,observer_id,date,period,month,time,time_meal,enclosure_access,n_encl,location,focal_id,actor_id,receiver_id,duration_sec,occurrences,behavior,condition,activity,behavior_modifier,focal_sex,focal_group,focal_age
43851,1231,07/26/2016,jul-aug,2,14:22:43,before,satellite_only,1,satellite,PE,PE,,8.613,1,movement,satellite,movement,,female,sat2,subadult
43853,1231,07/26/2016,jul-aug,2,14:22:52,before,satellite_only,1,satellite,PE,PE,,6.636,1,inactive,satellite,inactive,,female,sat2,subadult
43855,1231,07/26/2016,jul-aug,2,14:22:58,before,satellite_only,1,satellite,PE,PE,,6.271,1,movement,satellite,movement,,female,sat2,subadult
43857,1231,07/26/2016,jul-aug,2,14:23:05,before,satellite_only,1,satellite,PE,PE,,4.968,1,inactive,satellite,inactive,,female,sat2,subadult
43859,1231,07/26/2016,jul-aug,2,14:23:10,before,satellite_only,1,satellite,PE,PE,,6.321,1,movement,satellite,movement,,female,sat2,subadult
43861,1231,07/26/2016,jul-aug,2,14:23:16,before,satellite_only,1,satellite,PE,PE,,9.903,1,inactive,satellite,inactive,,female,sat2,subadult
43863,1231,07/26/2016,jul-aug,2,14:23:26,before,satellite_only,1,satellite,PE,PE,,13.704,1,movement,satellite,movement,,female,sat2,subadult
43865,1231,07/26/2016,jul-aug,2,14:23:40,before,satellite_only,1,satellite,PE,PE,,22.588,1,inactive,satellite,inactive,,female,sat2,subadult
43867,1231,07/26/2016,jul-aug,2,14:24:02,before,satellite_only,1,satellite,PE,PE,,9.204,1,movement,satellite,movement,,female,sat2,subadult
43869,1231,07/26/2016,jul-aug,2,14:24:11,before,satellite_only,1,satellite,PE,PE,,105.47,1,inactive,satellite,inactive,,female,sat2,subadult
43871,1231,07/26/2016,jul-aug,2,14:25:57,before,satellite_only,1,satellite,PE,PE,,15.301,1,movement,satellite,movement,,female,sat2,subadult
43873,1231,07/26/2016,jul-aug,2,14:26:12,before,satellite_only,1,satellite,PE,PE,,4.009,1,inactive,satellite,inactive,,female,sat2,subadult
43875,1231,07/26/2016,jul-aug,2,14:26:16,before,satellite_only,1,satellite,PE,PE,,42.317,1,movement,satellite,movement,,female,sat2,subadult
43877,1231,07/26/2016,jul-aug,2,14:26:58,before,satellite_only,1,satellite,PE,PE,,13.91,1,inactive,satellite,inactive,,female,sat2,subadult
43879,1231,07/26/2016,jul-aug,2,14:27:12,before,satellite_only,1,satellite,PE,PE,PE,10.276,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
43881,1231,07/26/2016,jul-aug,2,14:27:23,before,satellite_only,1,satellite,PE,PE,,26.563,1,movement,satellite,movement,,female,sat2,subadult
43883,1231,07/26/2016,jul-aug,2,14:27:49,before,satellite_only,1,satellite,PE,PE,,57.644,1,inactive,satellite,inactive,,female,sat2,subadult
43885,1231,07/26/2016,jul-aug,2,14:28:47,before,satellite_only,1,satellite,PE,PE,,40.656,1,movement,satellite,movement,,female,sat2,subadult
43887,1231,07/26/2016,jul-aug,2,14:29:27,before,satellite_only,1,satellite,PE,PE,,32.163,1,inactive,satellite,inactive,,female,sat2,subadult
43889,1231,07/26/2016,jul-aug,2,14:30:00,before,satellite_only,1,satellite,PE,PE,,9.839,1,movement,satellite,movement,,female,sat2,subadult
43891,1231,07/26/2016,jul-aug,2,14:30:09,before,satellite_only,1,satellite,PE,PE,,11.336,1,inactive,satellite,inactive,,female,sat2,subadult
43893,1231,07/26/2016,jul-aug,2,14:30:21,before,satellite_only,1,satellite,PE,PE,PE,5.524,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
43895,1231,07/26/2016,jul-aug,2,14:30:26,before,satellite_only,1,satellite,PE,PE,,18.936,1,movement,satellite,movement,,female,sat2,subadult
43897,1231,07/26/2016,jul-aug,2,14:30:45,before,satellite_only,1,satellite,PE,PE,HUMAN,13.368,1,human_interaction,satellite,caregiver,,female,sat2,subadult
43899,1231,07/26/2016,jul-aug,2,14:30:59,before,satellite_only,1,satellite,PE,PE,,57.536,1,movement,satellite,movement,,female,sat2,subadult
43901,1231,07/26/2016,jul-aug,2,14:31:56,before,satellite_only,1,satellite,PE,PE,,19.415,1,inactive,satellite,inactive,,female,sat2,subadult
43903,1231,07/26/2016,jul-aug,2,14:32:16,before,satellite_only,1,satellite,PE,PE,,75.718,1,movement,satellite,movement,,female,sat2,subadult
43905,1231,07/26/2016,jul-aug,2,14:33:31,before,satellite_only,1,satellite,PE,PE,,20.467,1,inactive,satellite,inactive,,female,sat2,subadult
43907,1231,07/26/2016,jul-aug,2,14:33:52,before,satellite_only,1,satellite,PE,PE,,6.008,1,movement,satellite,movement,,female,sat2,subadult
43909,1231,07/26/2016,jul-aug,2,14:33:58,before,satellite_only,1,satellite,PE,PE,,30.185,1,inactive,satellite,inactive,,female,sat2,subadult
43911,1231,07/26/2016,jul-aug,2,14:34:28,before,satellite_only,1,satellite,PE,PE,,24.198,1,movement,satellite,movement,,female,sat2,subadult
43913,1231,07/26/2016,jul-aug,2,14:34:52,before,satellite_only,1,satellite,PE,PE,,7.814,1,inactive,satellite,inactive,,female,sat2,subadult
43915,1231,07/26/2016,jul-aug,2,14:35:00,before,satellite_only,1,satellite,PE,PE,,19.073,1,movement,satellite,movement,,female,sat2,subadult
43918,1231,07/26/2016,jul-aug,2,14:35:19,before,satellite_only,1,satellite,PE,PE,,12.49,1,drink,satellite,forage,,female,sat2,subadult
43920,1231,07/26/2016,jul-aug,2,14:35:32,before,satellite_only,1,satellite,PE,PE,,2.553,1,movement,satellite,movement,,female,sat2,subadult
43922,1231,07/26/2016,jul-aug,2,14:35:34,before,satellite_only,1,satellite,PE,PE,,18.35,1,inactive,satellite,inactive,,female,sat2,subadult
43924,1231,07/26/2016,jul-aug,2,14:35:52,before,satellite_only,1,satellite,PE,PE,PE,15.007,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
43926,1231,07/26/2016,jul-aug,2,14:36:07,before,satellite_only,1,satellite,PE,PE,,10.003,1,inactive,satellite,inactive,,female,sat2,subadult
43928,1231,07/26/2016,jul-aug,2,14:36:17,before,satellite_only,1,satellite,PE,PE,,7.392,1,movement,satellite,movement,,female,sat2,subadult
43930,1231,07/26/2016,jul-aug,2,14:36:25,before,satellite_only,1,satellite,PE,PE,,5.276,1,feed,satellite,forage,,female,sat2,subadult
43932,1231,07/26/2016,jul-aug,2,14:36:30,before,satellite_only,1,satellite,PE,PE,,18.279,1,movement,satellite,movement,,female,sat2,subadult
43938,1231,07/26/2016,jul-aug,2,14:37:48,before,satellite_only,1,satellite,CL,CL,,14.84,1,movement,satellite,movement,,male,sat2,subadult
43940,1231,07/26/2016,jul-aug,2,14:38:02,before,satellite_only,1,satellite,CL,CL,CL,4.501,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
43942,1231,07/26/2016,jul-aug,2,14:38:07,before,satellite_only,1,satellite,CL,CL,,24.721,1,feed,satellite,forage,,male,sat2,subadult
43944,1231,07/26/2016,jul-aug,2,14:38:32,before,satellite_only,1,satellite,CL,CL,,9.861,1,movement,satellite,movement,,male,sat2,subadult
43946,1231,07/26/2016,jul-aug,2,14:38:41,before,satellite_only,1,satellite,CL,CL,,14.153,1,feed,satellite,forage,,male,sat2,subadult
43948,1231,07/26/2016,jul-aug,2,14:38:56,before,satellite_only,1,satellite,CL,CL,,23.136,1,movement,satellite,movement,,male,sat2,subadult
43950,1231,07/26/2016,jul-aug,2,14:39:19,before,satellite_only,1,satellite,CL,CL,,8.791,1,inactive,satellite,inactive,,male,sat2,subadult
43952,1231,07/26/2016,jul-aug,2,14:39:28,before,satellite_only,1,satellite,CL,CL,,11.776,1,movement,satellite,movement,,male,sat2,subadult
43954,1231,07/26/2016,jul-aug,2,14:39:39,before,satellite_only,1,satellite,CL,CL,,2.687,1,feed,satellite,forage,,male,sat2,subadult
43956,1231,07/26/2016,jul-aug,2,14:39:42,before,satellite_only,1,satellite,CL,CL,,94.854,1,movement,satellite,movement,,male,sat2,subadult
43958,1231,07/26/2016,jul-aug,2,14:41:17,after,satellite_only,1,satellite,CL,CL,,9.738,1,feed,satellite,forage,,male,sat2,subadult
43960,1231,07/26/2016,jul-aug,2,14:41:27,after,satellite_only,1,satellite,CL,CL,,114.645,1,movement,satellite,movement,,male,sat2,subadult
43962,1231,07/26/2016,jul-aug,2,14:43:21,after,satellite_only,1,satellite,CL,CL,,6.659,1,inactive,satellite,inactive,,male,sat2,subadult
43964,1231,07/26/2016,jul-aug,2,14:43:28,after,satellite_only,1,satellite,CL,CL,,38.338,1,movement,satellite,movement,,male,sat2,subadult
43966,1231,07/26/2016,jul-aug,2,14:44:06,after,satellite_only,1,satellite,CL,CL,CL,15.931,1,sdb_scratching,satellite,self_directed,,male,sat2,subadult
43968,1231,07/26/2016,jul-aug,2,14:44:22,after,satellite_only,1,satellite,CL,CL,,20.098,1,movement,satellite,movement,,male,sat2,subadult
43970,1231,07/26/2016,jul-aug,2,14:44:42,after,satellite_only,1,satellite,CL,CL,,3.07,1,inactive,satellite,inactive,,male,sat2,subadult
43972,1231,07/26/2016,jul-aug,2,14:44:45,after,satellite_only,1,satellite,CL,CL,,13.665,1,movement,satellite,movement,,male,sat2,subadult
43974,1231,07/26/2016,jul-aug,2,14:44:59,after,satellite_only,1,satellite,CL,CL,,8.537,1,inactive,satellite,inactive,,male,sat2,subadult
43976,1231,07/26/2016,jul-aug,2,14:45:08,after,satellite_only,1,satellite,CL,CL,,5.276,1,movement,satellite,movement,,male,sat2,subadult
43978,1231,07/26/2016,jul-aug,2,14:45:13,after,satellite_only,1,satellite,CL,CL,,9.743,1,inactive,satellite,inactive,,male,sat2,subadult
43980,1231,07/26/2016,jul-aug,2,14:45:23,after,satellite_only,1,satellite,CL,CL,,123.859,1,movement,satellite,movement,,male,sat2,subadult
43982,1231,07/26/2016,jul-aug,2,14:47:26,after,satellite_only,1,satellite,CL,CL,,12.666,1,inactive,satellite,inactive,,male,sat2,subadult
43984,1231,07/26/2016,jul-aug,2,14:47:39,after,satellite_only,1,satellite,CL,CL,,63.164,1,movement,satellite,movement,,male,sat2,subadult
43986,1231,07/26/2016,jul-aug,2,14:48:42,after,satellite_only,1,satellite,CL,CL,,2.974,1,feed,satellite,forage,,male,sat2,subadult
43988,1231,07/26/2016,jul-aug,2,14:48:45,after,satellite_only,1,satellite,CL,CL,HUMAN,14.502,1,human_interaction,satellite,caregiver,,male,sat2,subadult
43990,1231,07/26/2016,jul-aug,2,14:49:00,after,satellite_only,1,satellite,CL,CL,,5.872,1,inactive,satellite,inactive,,male,sat2,subadult
43992,1231,07/26/2016,jul-aug,2,14:49:06,after,satellite_only,1,satellite,CL,CL,,12.085,1,movement,satellite,movement,,male,sat2,subadult
43994,1231,07/26/2016,jul-aug,2,14:49:18,after,satellite_only,1,satellite,CL,CL,,111.279,1,feed,satellite,forage,,male,sat2,subadult
43996,1231,07/26/2016,jul-aug,2,14:51:09,after,satellite_only,1,satellite,CL,CL,,23.088,1,movement,satellite,movement,,male,sat2,subadult
43998,1231,07/26/2016,jul-aug,2,14:51:32,after,satellite_only,1,satellite,CL,CL,,6.963,1,feed,satellite,forage,,male,sat2,subadult
44000,1231,07/26/2016,jul-aug,2,14:51:39,after,satellite_only,1,satellite,CL,CL,HUMAN,6.693,1,human_interaction,satellite,caregiver,,male,sat2,subadult
44002,1231,07/26/2016,jul-aug,2,14:51:46,after,satellite_only,1,satellite,CL,CL,,49.25,1,movement,satellite,movement,,male,sat2,subadult
44004,1231,07/26/2016,jul-aug,2,14:52:35,after,satellite_only,1,satellite,CL,CL,HUMAN,14.556,1,human_interaction,satellite,caregiver,,male,sat2,subadult
44006,1231,07/26/2016,jul-aug,2,14:52:50,after,satellite_only,1,satellite,CL,CL,,12.292,1,movement,satellite,movement,,male,sat2,subadult
44008,1231,07/26/2016,jul-aug,2,14:53:02,after,satellite_only,1,satellite,CL,CL,HUMAN,4.689,1,human_interaction,satellite,caregiver,,male,sat2,subadult
44010,1231,07/26/2016,jul-aug,2,14:53:07,after,satellite_only,1,satellite,CL,CL,,3.3,1,feed,satellite,forage,,male,sat2,subadult
44012,1231,07/26/2016,jul-aug,2,14:53:10,after,satellite_only,1,satellite,CL,CL,,24.904,1,movement,satellite,movement,,male,sat2,subadult
44014,1231,07/26/2016,jul-aug,2,14:53:35,after,satellite_only,1,satellite,CL,CL,,8.32,1,inactive,satellite,inactive,,male,sat2,subadult
44016,1231,07/26/2016,jul-aug,2,14:53:43,after,satellite_only,1,satellite,CL,CL,,99.656,1,feed,satellite,forage,,male,sat2,subadult
44018,1231,07/26/2016,jul-aug,2,14:55:23,after,satellite_only,1,satellite,CL,CL,,33.362,1,inactive,satellite,inactive,,male,sat2,subadult
44020,1231,07/26/2016,jul-aug,2,14:55:56,after,satellite_only,1,satellite,CL,CL,,36.895,1,movement,satellite,movement,,male,sat2,subadult
44022,1231,07/26/2016,jul-aug,2,14:56:33,after,satellite_only,1,satellite,CL,CL,,14.1,1,feed,satellite,forage,,male,sat2,subadult
44024,1231,07/26/2016,jul-aug,2,14:56:47,after,satellite_only,1,satellite,CL,CL,,1.968,1,movement,satellite,movement,,male,sat2,subadult
44026,1231,07/26/2016,jul-aug,2,14:56:49,after,satellite_only,1,satellite,CL,CL,,18.018,1,inactive,satellite,inactive,,male,sat2,subadult
44028,1231,07/26/2016,jul-aug,2,14:57:07,after,satellite_only,1,satellite,CL,CL,,32.2,1,movement,satellite,movement,,male,sat2,subadult
44033,1231,07/26/2016,jul-aug,2,14:58:31,after,satellite_only,1,satellite,MA,MA,,7.166,1,inactive,satellite,inactive,,female,sat2,subadult
44035,1231,07/26/2016,jul-aug,2,14:58:38,after,satellite_only,1,satellite,MA,MA,MA,88.301,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
44037,1231,07/26/2016,jul-aug,2,15:00:06,after,satellite_only,1,satellite,MA,MA,MA,12.521,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44039,1231,07/26/2016,jul-aug,2,15:00:19,after,satellite_only,1,satellite,MA,MA,,7.258,1,movement,satellite,movement,,female,sat2,subadult
44041,1231,07/26/2016,jul-aug,2,15:00:26,after,satellite_only,1,satellite,MA,MA,,14.139,1,inactive,satellite,inactive,,female,sat2,subadult
44043,1231,07/26/2016,jul-aug,2,15:00:40,after,satellite_only,1,satellite,MA,MA,HUMAN,7.14,1,human_interaction,satellite,caregiver,,female,sat2,subadult
44045,1231,07/26/2016,jul-aug,2,15:00:47,after,satellite_only,1,satellite,MA,MA,,16.066,1,movement,satellite,movement,,female,sat2,subadult
44047,1231,07/26/2016,jul-aug,2,15:01:03,after,satellite_only,1,satellite,MA,MA,,112.759,1,inactive,satellite,inactive,,female,sat2,subadult
44049,1231,07/26/2016,jul-aug,2,15:02:56,after,satellite_only,1,satellite,MA,MA,,5.725,1,movement,satellite,movement,,female,sat2,subadult
44051,1231,07/26/2016,jul-aug,2,15:03:02,after,satellite_only,1,satellite,MA,MA,,31.67,1,inactive,satellite,inactive,,female,sat2,subadult
44053,1231,07/26/2016,jul-aug,2,15:03:33,after,satellite_only,1,satellite,MA,MA,MA,4.013,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
44055,1231,07/26/2016,jul-aug,2,15:03:37,after,satellite_only,1,satellite,MA,MA,,23.13,1,movement,satellite,movement,,female,sat2,subadult
44057,1231,07/26/2016,jul-aug,2,15:04:01,after,satellite_only,1,satellite,MA,MA,,23.348,1,inactive,satellite,inactive,,female,sat2,subadult
44059,1231,07/26/2016,jul-aug,2,15:04:24,after,satellite_only,1,satellite,MA,MA,,17.182,1,movement,satellite,movement,,female,sat2,subadult
44061,1231,07/26/2016,jul-aug,2,15:04:41,after,satellite_only,1,satellite,MA,MA,,3.166,1,inactive,satellite,inactive,,female,sat2,subadult
44063,1231,07/26/2016,jul-aug,2,15:04:44,after,satellite_only,1,satellite,MA,MA,,15.497,1,movement,satellite,movement,,female,sat2,subadult
44065,1231,07/26/2016,jul-aug,2,15:05:00,after,satellite_only,1,satellite,MA,MA,,13.316,1,inactive,satellite,inactive,,female,sat2,subadult
44067,1231,07/26/2016,jul-aug,2,15:05:13,after,satellite_only,1,satellite,MA,MA,,7.894,1,movement,satellite,movement,,female,sat2,subadult
44069,1231,07/26/2016,jul-aug,2,15:05:21,after,satellite_only,1,satellite,MA,MA,,34.647,1,inactive,satellite,inactive,,female,sat2,subadult
44071,1231,07/26/2016,jul-aug,2,15:05:56,after,satellite_only,1,satellite,MA,MA,,21.412,1,movement,satellite,movement,,female,sat2,subadult
44073,1231,07/26/2016,jul-aug,2,15:06:17,after,satellite_only,1,satellite,MA,MA,MA,45.254,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
44075,1231,07/26/2016,jul-aug,2,15:07:02,after,satellite_only,1,satellite,MA,MA,MA,6.551,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44077,1231,07/26/2016,jul-aug,2,15:07:09,after,satellite_only,1,satellite,MA,MA,MA,110.323,1,stb_rocking,satellite,abnormal,,female,sat2,subadult
44079,1231,07/26/2016,jul-aug,2,15:08:59,after,satellite_only,1,satellite,MA,MA,,5.738,1,movement,satellite,movement,,female,sat2,subadult
44080,1231,07/26/2016,jul-aug,2,15:09:02,after,satellite_only,1,satellite,MA,MA,,0,1,v_whinny,satellite,vocalization,,female,sat2,subadult
44082,1231,07/26/2016,jul-aug,2,15:09:05,after,satellite_only,1,satellite,MA,MA,,1.552,1,inactive,satellite,inactive,,female,sat2,subadult
44084,1231,07/26/2016,jul-aug,2,15:09:06,after,satellite_only,1,satellite,MA,MA,,79.389,1,movement,satellite,movement,,female,sat2,subadult
44086,1231,07/26/2016,jul-aug,2,15:10:26,after,satellite_only,1,satellite,MA,MA,,139.246,1,inactive,satellite,inactive,,female,sat2,subadult
44088,1231,07/26/2016,jul-aug,2,15:12:45,none,satellite_only,1,satellite,MA,MA,,10.849,1,movement,satellite,movement,,female,sat2,subadult
44090,1231,07/26/2016,jul-aug,2,15:12:56,none,satellite_only,1,satellite,MA,MA,,184.948,1,inactive,satellite,inactive,,female,sat2,subadult
44092,1231,07/26/2016,jul-aug,2,15:16:01,none,satellite_only,1,satellite,MA,MA,,17.958,1,movement,satellite,movement,,female,sat2,subadult
44094,1231,07/26/2016,jul-aug,2,15:16:19,none,satellite_only,1,satellite,MA,MA,,3.012,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
44096,1231,07/26/2016,jul-aug,2,15:16:22,none,satellite_only,1,satellite,MA,MA,,64.822,1,movement,satellite,movement,,female,sat2,subadult
44098,1231,07/26/2016,jul-aug,2,15:17:27,none,satellite_only,1,satellite,MA,MA,,15.991,1,stb_swinging,satellite,abnormal,,female,sat2,subadult
44100,1231,07/26/2016,jul-aug,2,15:17:43,none,satellite_only,1,satellite,MA,MA,,4.783,1,movement,satellite,movement,,female,sat2,subadult
44102,1231,07/26/2016,jul-aug,2,15:17:47,none,satellite_only,1,satellite,MA,MA,,19.348,1,inactive,satellite,inactive,,female,sat2,subadult
44104,1231,07/26/2016,jul-aug,2,15:18:07,none,satellite_only,1,satellite,MA,MA,,8.618,1,movement,satellite,movement,,female,sat2,subadult
44106,1231,07/26/2016,jul-aug,2,15:18:15,none,satellite_only,1,satellite,MA,MA,,11.562,1,inactive,satellite,inactive,,female,sat2,subadult
44111,1231,07/26/2016,jul-aug,2,15:20:04,none,satellite_only,1,satellite,DU,DU,,4.31,1,movement,satellite,movement,,female,sat2,subadult
44113,1231,07/26/2016,jul-aug,2,15:20:08,none,satellite_only,1,satellite,DU,DU,,18.527,1,inactive,satellite,inactive,,female,sat2,subadult
44115,1231,07/26/2016,jul-aug,2,15:20:26,none,satellite_only,1,satellite,DU,DU,DU,8.165,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44117,1231,07/26/2016,jul-aug,2,15:20:35,none,satellite_only,1,satellite,DU,DU,,4.72,1,inactive,satellite,inactive,,female,sat2,subadult
44119,1231,07/26/2016,jul-aug,2,15:20:39,none,satellite_only,1,satellite,DU,DU,,5.677,1,movement,satellite,movement,,female,sat2,subadult
44121,1231,07/26/2016,jul-aug,2,15:20:45,none,satellite_only,1,satellite,DU,DU,,4.882,1,inactive,satellite,inactive,,female,sat2,subadult
44123,1231,07/26/2016,jul-aug,2,15:20:50,none,satellite_only,1,satellite,DU,DU,,5.017,1,movement,satellite,movement,,female,sat2,subadult
44125,1231,07/26/2016,jul-aug,2,15:20:55,none,satellite_only,1,satellite,DU,DU,DU,24.883,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44127,1231,07/26/2016,jul-aug,2,15:21:20,none,satellite_only,1,satellite,DU,DU,,3.068,1,movement,satellite,movement,,female,sat2,subadult
44129,1231,07/26/2016,jul-aug,2,15:21:23,none,satellite_only,1,satellite,DU,DU,,28.673,1,inactive,satellite,inactive,,female,sat2,subadult
44131,1231,07/26/2016,jul-aug,2,15:21:52,none,satellite_only,1,satellite,DU,DU,DU,9.55,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44133,1231,07/26/2016,jul-aug,2,15:22:01,none,satellite_only,1,satellite,DU,DU,,8.583,1,inactive,satellite,inactive,,female,sat2,subadult
44135,1231,07/26/2016,jul-aug,2,15:22:10,none,satellite_only,1,satellite,DU,DU,DU,31.021,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44137,1231,07/26/2016,jul-aug,2,15:22:41,none,satellite_only,1,satellite,DU,DU,,5.746,1,movement,satellite,movement,,female,sat2,subadult
44139,1231,07/26/2016,jul-aug,2,15:22:46,none,satellite_only,1,satellite,DU,DU,,32.43,1,inactive,satellite,inactive,,female,sat2,subadult
44141,1231,07/26/2016,jul-aug,2,15:23:19,none,satellite_only,1,satellite,DU,DU,,6.225,1,movement,satellite,movement,,female,sat2,subadult
44143,1231,07/26/2016,jul-aug,2,15:23:25,none,satellite_only,1,satellite,DU,DU,DU,14.93,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44145,1231,07/26/2016,jul-aug,2,15:23:40,none,satellite_only,1,satellite,DU,DU,,28.57,1,inactive,satellite,inactive,,female,sat2,subadult
44147,1231,07/26/2016,jul-aug,2,15:24:09,none,satellite_only,1,satellite,DU,DU,DU,15.405,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44149,1231,07/26/2016,jul-aug,2,15:24:24,none,satellite_only,1,satellite,DU,DU,,9.967,1,movement,satellite,movement,,female,sat2,subadult
44151,1231,07/26/2016,jul-aug,2,15:24:34,none,satellite_only,1,satellite,DU,DU,,46.47,1,inactive,satellite,inactive,,female,sat2,subadult
44153,1231,07/26/2016,jul-aug,2,15:25:20,none,satellite_only,1,satellite,DU,DU,,9.163,1,movement,satellite,movement,,female,sat2,subadult
44155,1231,07/26/2016,jul-aug,2,15:25:30,none,satellite_only,1,satellite,DU,DU,ME,31.438,1,sit_in_proximity,satellite,inactive,,female,sat2,subadult
44157,1231,07/26/2016,jul-aug,2,15:26:01,none,satellite_only,1,satellite,DU,DU,,43.452,1,inactive,satellite,inactive,,female,sat2,subadult
44159,1231,07/26/2016,jul-aug,2,15:26:44,none,satellite_only,1,satellite,DU,DU,DU,9.44,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44161,1231,07/26/2016,jul-aug,2,15:26:54,none,satellite_only,1,satellite,DU,DU,,60.093,1,inactive,satellite,inactive,,female,sat2,subadult
44163,1231,07/26/2016,jul-aug,2,15:27:54,none,satellite_only,1,satellite,DU,DU,ME,16.766,1,sit_in_proximity,satellite,inactive,,female,sat2,subadult
44165,1231,07/26/2016,jul-aug,2,15:28:11,none,satellite_only,1,satellite,DU,DU,DU,8.356,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44167,1231,07/26/2016,jul-aug,2,15:28:19,none,satellite_only,1,satellite,DU,DU,,36.01,1,movement,satellite,movement,,female,sat2,subadult
44169,1231,07/26/2016,jul-aug,2,15:28:55,none,satellite_only,1,satellite,DU,DU,MA,20.28,1,sit_in_proximity,satellite,inactive,,female,sat2,subadult
44171,1231,07/26/2016,jul-aug,2,15:29:15,none,satellite_only,1,satellite,DU,DU,,42.878,1,inactive,satellite,inactive,,female,sat2,subadult
44173,1231,07/26/2016,jul-aug,2,15:29:58,none,satellite_only,1,satellite,DU,DU,,9.578,1,movement,satellite,movement,,female,sat2,subadult
44175,1231,07/26/2016,jul-aug,2,15:30:08,none,satellite_only,1,satellite,DU,DU,,2.368,1,inactive,satellite,inactive,,female,sat2,subadult
44177,1231,07/26/2016,jul-aug,2,15:30:10,none,satellite_only,1,satellite,DU,DU,,10.025,1,movement,satellite,movement,,female,sat2,subadult
44179,1231,07/26/2016,jul-aug,2,15:30:20,none,satellite_only,1,satellite,DU,DU,,28.371,1,inactive,satellite,inactive,,female,sat2,subadult
44181,1231,07/26/2016,jul-aug,2,15:30:49,none,satellite_only,1,satellite,DU,DU,DU,9.221,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44183,1231,07/26/2016,jul-aug,2,15:30:58,none,satellite_only,1,satellite,DU,DU,,117.131,1,inactive,satellite,inactive,,female,sat2,subadult
44185,1231,07/26/2016,jul-aug,2,15:32:55,none,satellite_only,1,satellite,DU,DU,DU,9.79,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44187,1231,07/26/2016,jul-aug,2,15:33:05,none,satellite_only,1,satellite,DU,DU,,4.59,1,inactive,satellite,inactive,,female,sat2,subadult
44189,1231,07/26/2016,jul-aug,2,15:33:09,none,satellite_only,1,satellite,DU,DU,DU,5.05,1,sdb_scratching,satellite,self_directed,,female,sat2,subadult
44191,1231,07/26/2016,jul-aug,2,15:33:14,none,satellite_only,1,satellite,DU,DU,,403.906,1,inactive,satellite,inactive,,female,sat2,subadult
44543,916,07/27/2016,jul-aug,2,7:00:07,before,satellite_only,1,satellite,PP,PP,,0,1,v_whinny,satellite,vocalization,,female,sat3,adult
44545,916,07/27/2016,jul-aug,2,7:00:51,before,satellite_only,1,satellite,PP,PP,,4.408,1,movement,satellite,movement,,female,sat3,adult
44547,916,07/27/2016,jul-aug,2,7:00:55,before,satellite_only,1,satellite,PP,PP,,49.029,1,inactive,satellite,inactive,,female,sat3,adult
44549,916,07/27/2016,jul-aug,2,7:01:44,before,satellite_only,1,satellite,PP,PP,,11.604,1,movement,satellite,movement,,female,sat3,adult
44552,916,07/27/2016,jul-aug,2,7:01:56,before,satellite_only,1,satellite,PP,PP,,10.94,1,inactive,satellite,inactive,,female,sat3,adult
44554,916,07/27/2016,jul-aug,2,7:02:07,before,satellite_only,1,satellite,PP,PP,PP,5.257,1,sdb_scratching,satellite,self_directed,,female,sat3,adult
44561,916,07/27/2016,jul-aug,2,7:03:01,before,satellite_only,1,satellite,PO,PO,,15.144,1,inactive,satellite,inactive,,male,sat3,adult
44563,916,07/27/2016,jul-aug,2,7:03:16,before,satellite_only,1,satellite,PO,PO,,328.381,1,feed,satellite,forage,,male,sat3,adult
44565,916,07/27/2016,jul-aug,2,7:08:45,before,satellite_only,1,satellite,PO,PO,,7.708,1,movement,satellite,movement,,male,sat3,adult
44567,916,07/27/2016,jul-aug,2,7:08:52,before,satellite_only,1,satellite,PO,PO,,10.716,1,inactive,satellite,inactive,,male,sat3,adult
44569,916,07/27/2016,jul-aug,2,7:09:03,before,satellite_only,1,satellite,PO,PO,,5.788,1,movement,satellite,movement,,male,sat3,adult
44571,916,07/27/2016,jul-aug,2,7:09:09,before,satellite_only,1,satellite,PO,PO,,25.48,1,stb_swinging,satellite,abnormal,,male,sat3,adult
44573,916,07/27/2016,jul-aug,2,7:09:34,before,satellite_only,1,satellite,PO,PO,,33.673,1,feed,satellite,forage,,male,sat3,adult
