observer_id,date,period,month,time,time_meal,n_encl,location_focal,focal_id,focal_sex,focal_group,focal_age,height_index,height_scaled,nearest_id,nearest_m,n_prox_1m,n_prox_5m,scans
1231,08/15/2016,aug_sep,3, 14:46:26,after,1,satellite,ME,female,sat2,subadult,2,2,PE,2,0,2,1
1231,08/15/2016,aug_sep,3, 15:05:36,none,1,satellite,PE,female,sat2,subadult,2,2,DU,4,0,2,1
1231,08/15/2016,aug_sep,3, 15:15:36,none,1,satellite,DU,female,sat2,subadult,1,1,multiple,5,0,2,1
1231,08/15/2016,aug_sep,3, 15:35:36,none,1,satellite,MA,female,sat2,subadult,2,2,PE,1,1,1,1
916,08/16/2016,aug_sep,3, 06:03:01,none,1,satellite,FY,female,sat1,adult,1,1,PA,8,0,0,1
916,08/16/2016,aug_sep,3, 06:13:01,none,1,satellite,PA,female,sat1,adult,2,2,FY,11,0,0,1
916,08/16/2016,aug_sep,3, 06:33:01,before,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
916,08/16/2016,aug_sep,3, 06:43:01,before,2,satellite,PA,female,sat1,adult,2,2,none,,0,0,1
916,08/16/2016,aug_sep,3, 07:03:01,after,2,center,FY,female,sat1,adult,1,1,none,,0,0,1
916,08/16/2016,aug_sep,3, 07:13:01,after,2,satellite,PA,female,sat1,adult,1,1,none,,0,0,1
916,08/16/2016,aug_sep,3, 07:33:01,none,2,center,FY,female,sat1,adult,1,1,PA,12,0,0,1
916,08/16/2016,aug_sep,3, 07:43:01,none,2,center,PA,female,sat1,adult,2,1,FY,7,0,0,1
1231,08/16/2016,aug_sep,3, 09:00:10,none,1,satellite,TR,female,sat3,adult,2,2,RK,4,0,2,1
1231,08/16/2016,aug_sep,3, 09:10:10,none,1,satellite,PP,female,sat3,adult,2,2,RK,3,0,2,1
1231,08/16/2016,aug_sep,3, 09:30:10,none,1,satellite,RK,female,sat3,adult,2,2,multiple,5,0,2,1
1231,08/16/2016,aug_sep,3, 09:40:10,none,1,satellite,TR,female,sat3,adult,2,2,PP,0,1,3,1
1231,08/16/2016,aug_sep,3, 09:50:10,none,1,satellite,PP,female,sat3,adult,1,1,TR,4,0,1,1
1231,08/16/2016,aug_sep,3, 10:10:10,before,1,satellite,RK,female,sat3,adult,2,2,TR,7,0,0,1
1231,08/16/2016,aug_sep,3, 10:20:10,before,1,satellite,TR,female,sat3,adult,1,1,PO,5,0,1,1
1231,08/16/2016,aug_sep,3, 10:30:10,after,1,satellite,PP,female,sat3,adult,2,2,TR,5,0,1,1
1231,08/16/2016,aug_sep,3, 11:00:10,none,1,satellite,RK,female,sat3,adult,2,2,TR,5,0,1,1
1231,08/16/2016,aug_sep,3, 14:01:53,before,1,satellite,DU,female,sat2,subadult,2,2,ME,3,0,1,1
1231,08/16/2016,aug_sep,3, 14:11:53,before,1,satellite,PE,female,sat2,subadult,1,1,MA,2,0,1,1
1231,08/16/2016,aug_sep,3, 14:21:53,before,1,satellite,MA,female,sat2,subadult,2,2,DU,1,1,2,1
1231,08/16/2016,aug_sep,3, 14:41:53,after,1,satellite,ME,female,sat2,subadult,2,2,CL,3,0,1,1
1231,08/16/2016,aug_sep,3, 15:01:53,none,1,satellite,DU,female,sat2,subadult,2,2,CL,6,0,0,1
1231,08/16/2016,aug_sep,3, 15:11:53,none,1,satellite,PE,female,sat2,subadult,1,1,CL,5,0,1,1
1231,08/16/2016,aug_sep,3, 15:21:53,none,1,satellite,PE,female,sat2,subadult,2,2,MA,5,0,1,1
1231,08/16/2016,aug_sep,3, 15:41:53,none,1,satellite,ME,female,sat2,subadult,2,2,CL,5,0,1,1
1231,08/16/2016,aug_sep,3, 15:51:53,none,1,satellite,DU,female,sat2,subadult,1,1,MA,1,1,1,1
1231,08/16/2016,aug_sep,3, 16:01:53,before,1,satellite,PE,female,sat2,subadult,2,2,multiple,5,0,2,1
916,08/17/2016,aug_sep,3, 06:27:08,none,2,satellite,DU,female,sat2,subadult,1,1,CL,13,0,0,1
916,08/17/2016,aug_sep,3, 06:37:08,before,1,center,ME,female,sat2,subadult,1,1,MA,2,0,1,1
916,08/17/2016,aug_sep,3, 06:47:08,before,1,center,PE,female,sat2,subadult,1,1,ME,4,0,1,1
916,08/17/2016,aug_sep,3, 07:07:08,after,1,center,DU,female,sat2,subadult,1,1,ME,4,0,1,1
916,08/17/2016,aug_sep,3, 07:17:08,after,2,center,MA,female,sat2,subadult,3,2,PE,6,0,0,1
916,08/17/2016,aug_sep,3, 07:27:08,after,2,satellite,ME,female,sat2,subadult,2,2,DU,4,0,1,1
916,08/17/2016,aug_sep,3, 07:37:08,none,2,center,PE,female,sat2,subadult,2,1,multiple,7,0,0,1
916,08/17/2016,aug_sep,3, 07:47:08,none,2,center,MA,female,sat2,subadult,2,1,CL,7,0,0,1
916,08/18/2016,aug_sep,3, 09:40:12,none,1,satellite,DU,female,sat2,subadult,2,2,MA,3,0,2,1
916,08/18/2016,aug_sep,3, 09:50:12,none,1,satellite,MA,female,sat2,subadult,2,2,CL,4,0,1,1
916,08/18/2016,aug_sep,3, 10:00:12,before,1,satellite,ME,female,sat2,subadult,1,1,MA,4,0,1,1
916,08/18/2016,aug_sep,3, 10:20:12,before,1,satellite,PE,female,sat2,subadult,1,1,MA,2,0,1,1
916,08/18/2016,aug_sep,3, 10:40:12,after,1,satellite,DU,female,sat2,subadult,1,1,MA,1,1,1,1
916,08/18/2016,aug_sep,3, 10:50:12,after,1,satellite,MA,female,sat2,subadult,2,2,DU,2,0,2,1
916,08/18/2016,aug_sep,3, 11:00:12,none,1,satellite,ME,female,sat2,subadult,0,0,PE,2,0,2,1
1231,08/18/2016,aug_sep,3, 14:38:31,after,1,satellite,FY,female,sat1,adult,1,1,PA,5,0,1,1
916,08/18/2016,aug_sep,3, 14:41:16,after,1,center,RK,female,sat3,adult,1,1,PP,7,0,0,1
1231,08/18/2016,aug_sep,3, 14:48:31,after,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
916,08/18/2016,aug_sep,3, 14:51:16,after,1,center,TR,female,sat3,adult,2,1,PO,4,0,1,1
1231,08/18/2016,aug_sep,3, 15:08:31,none,1,satellite,FY,female,sat1,adult,1,1,PA,13,0,0,1
1231,08/18/2016,aug_sep,3, 15:18:31,none,1,satellite,PA,female,sat1,adult,2,2,FY,15,0,0,1
916,08/18/2016,aug_sep,3, 15:21:16,none,1,center,PP,female,sat3,adult,1,1,TR,7,0,0,1
916,08/18/2016,aug_sep,3, 15:31:16,none,1,center,RK,female,sat3,adult,3,2,Tr,6,0,0,1
1231,08/18/2016,aug_sep,3, 15:38:31,none,1,satellite,FY,female,sat1,adult,1,1,PA,3,0,1,1
916,08/18/2016,aug_sep,3, 15:41:16,none,1,center,TR,female,sat3,adult,1,1,PO,5,0,1,1
1231,08/18/2016,aug_sep,3, 15:48:31,none,1,satellite,PA,female,sat1,adult,1,1,FY,4,0,1,1
916,08/18/2016,aug_sep,3, 16:01:16,before,1,center,PP,female,sat3,adult,3,2,PO,5,0,1,1
1231,08/18/2016,aug_sep,3, 16:08:31,before,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
916,08/18/2016,aug_sep,3, 16:11:16,before,1,center,RK,female,sat3,adult,1,1,TR,7,0,0,1
1231,08/18/2016,aug_sep,3, 16:18:31,before,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
916,08/18/2016,aug_sep,3, 16:21:16,before,1,center,TR,female,sat3,adult,2,1,PP,4,0,1,1
916,08/19/2016,aug_sep,3, 06:02:21,none,1,satellite,PP,female,sat3,adult,2,2,RK,2,0,2,1
916,08/19/2016,aug_sep,3, 06:12:21,none,1,satellite,RK,female,sat3,adult,2,2,multiple,2,0,2,1
916,08/19/2016,aug_sep,3, 06:22:21,none,1,satellite,TR,female,sat3,adult,2,2,RK,2,0,2,1
916,08/19/2016,aug_sep,3, 06:42:21,before,1,satellite,PP,female,sat3,adult,2,2,RK,3,0,2,1
916,08/19/2016,aug_sep,3, 06:52:21,before,1,satellite,RK,female,sat3,adult,1,1,multiple,4,0,2,1
916,08/19/2016,aug_sep,3, 07:02:21,after,1,satellite,TR,female,sat3,adult,2,2,PP,5,0,1,1
916,08/19/2016,aug_sep,3, 07:22:21,after,1,satellite,PP,female,sat3,adult,2,2,TR,2,0,1,1
916,08/19/2016,aug_sep,3, 07:32:21,none,1,satellite,RK,female,sat3,adult,1,1,PP,5,0,1,1
916,08/19/2016,aug_sep,3, 07:42:21,none,1,satellite,TR,female,sat3,adult,2,2,PP,2,0,2,1
1231,08/19/2016,aug_sep,3, 09:06:35,none,2,satellite,PA,female,sat1,adult,2,2,none,,0,0,1
1231,08/19/2016,aug_sep,3, 09:26:35,none,2,center,FY,female,sat1,adult,2,1,none,,0,0,1
1231,08/19/2016,aug_sep,3, 09:36:35,none,2,center,PA,female,sat1,adult,2,1,FY,6,0,0,1
1231,08/19/2016,aug_sep,3, 09:56:35,none,2,satellite,FY,female,sat1,adult,1,1,none,,0,0,1
1231,08/19/2016,aug_sep,3, 10:06:35,before,2,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
1231,08/19/2016,aug_sep,3, 10:26:35,before,2,satellite,FY,female,sat1,adult,2,2,none,,0,0,1
1231,08/19/2016,aug_sep,3, 10:36:35,after,2,center,PA,female,sat1,adult,1,1,none,,0,0,1
916,08/19/2016,aug_sep,3, 14:11:17,before,2,center,FY,female,sat1,adult,2,1,PA,9,0,0,1
916,08/19/2016,aug_sep,3, 14:50:09,after,1,satellite,DU,female,sat2,subadult,1,1,multiple,5,0,2,1
916,08/19/2016,aug_sep,3, 15:00:09,none,1,satellite,MA,female,sat2,subadult,2,2,PE,3,0,2,1
916,08/19/2016,aug_sep,3, 15:10:09,none,1,satellite,ME,female,sat2,subadult,1,1,multiple,7,0,0,1
916,08/19/2016,aug_sep,3, 15:20:09,none,1,satellite,PE,female,sat2,subadult,0,0,Ma,6,0,0,1
916,08/19/2016,aug_sep,3, 15:40:09,none,1,satellite,DU,female,sat2,subadult,1,1,MA,3,0,2,1
916,08/19/2016,aug_sep,3, 15:50:09,none,1,satellite,MA,female,sat2,subadult,2,2,DU,5,0,1,1
916,08/19/2016,aug_sep,3, 16:00:09,before,1,satellite,ME,female,sat2,subadult,2,2,PE,2,0,2,1
916,08/19/2016,aug_sep,3, 16:10:09,before,1,satellite,PE,female,sat2,subadult,2,2,CL,4,0,1,1
916,08/19/2016,aug_sep,3, 16:30:09,after,1,satellite,DU,female,sat2,subadult,1,1,MA,6,0,0,1
1231,08/20/2016,aug_sep,3, 06:19:29,none,2,center,FY,female,sat1,adult,1,1,PA,8,0,0,1
1231,08/20/2016,aug_sep,3, 06:29:29,none,1,satellite,PA,female,sat1,adult,2,2,FY,13,0,0,1
1231,08/20/2016,aug_sep,3, 06:49:29,before,2,center,FY,female,sat1,adult,2,1,PA,6,0,0,1
1231,08/20/2016,aug_sep,3, 06:59:29,before,2,center,PA,female,sat1,adult,2,1,FY,5,0,1,1
1231,08/20/2016,aug_sep,3, 07:19:29,after,2,center,FY,female,sat1,adult,2,1,PA,9,0,0,1
1231,08/20/2016,aug_sep,3, 07:29:29,after,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
1231,08/20/2016,aug_sep,3, 07:49:29,none,1,satellite,FY,female,sat1,adult,1,1,PA,5,0,1,1
1231,08/20/2016,aug_sep,3, 07:59:29,none,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
916,08/20/2016,aug_sep,3, 08:48:09,none,1,satellite,PP,female,sat3,adult,1,1,TR,6,0,0,1
916,08/20/2016,aug_sep,3, 08:58:09,none,1,satellite,RK,female,sat3,adult,2,2,TR,2,0,2,1
916,08/20/2016,aug_sep,3, 09:08:09,none,1,satellite,TR,female,sat3,adult,2,2,multiple,6,0,0,1
916,08/20/2016,aug_sep,3, 09:28:09,none,1,satellite,PP,female,sat3,adult,1,1,multiple,6,0,0,1
916,08/20/2016,aug_sep,3, 09:38:09,none,1,satellite,RK,female,sat3,adult,2,2,multiple,5,0,2,1
916,08/20/2016,aug_sep,3, 09:48:09,none,1,satellite,TR,female,sat3,adult,2,2,PO,6,0,0,1
916,08/20/2016,aug_sep,3, 10:18:09,before,1,satellite,PP,female,sat3,adult,1,1,TR,2,0,1,1
916,08/20/2016,aug_sep,3, 10:28:09,before,1,satellite,RK,female,sat3,adult,2,2,TR,4,0,2,1
916,08/20/2016,aug_sep,3, 15:23:56,none,2,satellite,DU,female,sat2,subadult,1,1,none,,0,0,1
916,08/20/2016,aug_sep,3, 15:33:56,none,2,satellite,MA,female,sat2,subadult,1,1,multiple,2,0,3,1
916,08/20/2016,aug_sep,3, 15:43:56,none,2,center,ME,female,sat2,subadult,1,1,MA,7,0,0,1
916,08/20/2016,aug_sep,3, 16:13:56,before,2,center,PE,female,sat2,subadult,4,2,none,,0,0,1
916,08/20/2016,aug_sep,3, 16:33:56,after,2,satellite,DU,female,sat2,subadult,1,1,PE,6,0,0,1
916,08/20/2016,aug_sep,3, 16:43:56,after,2,satellite,MA,female,sat2,subadult,0,0,DU,5,0,1,1
916,08/21/2016,aug_sep,3, 06:27:03,none,2,center,ME,female,sat2,subadult,2,1,MA,5,0,1,1
1231,08/21/2016,aug_sep,3, 06:43:23,before,2,center,PE,female,sat2,subadult,2,1,CL,11,0,0,1
1231,08/21/2016,aug_sep,3, 06:53:23,before,2,satellite,DU,female,sat2,subadult,1,1,none,,0,0,1
1231,08/21/2016,aug_sep,3, 07:03:23,after,2,center,ME,female,sat2,subadult,1,1,none,,0,0,1
1231,08/21/2016,aug_sep,3, 07:13:23,after,2,satellite,MA,female,sat2,subadult,2,2,CL,5,0,1,1
1231,08/21/2016,aug_sep,3, 07:33:23,none,2,satellite,PE,female,sat2,subadult,1,1,Me,4,0,1,1
1231,08/21/2016,aug_sep,3, 07:43:23,none,2,satellite,DU,female,sat2,subadult,1,1,CL,2,0,2,1
1231,08/21/2016,aug_sep,3, 07:53:23,none,2,satellite,ME,female,sat2,subadult,2,2,DU,5,0,1,1
1231,08/21/2016,aug_sep,3, 08:03:23,none,2,center,MA,female,sat2,subadult,0,0,PE,12,0,0,1
1231,08/21/2016,aug_sep,3, 08:23:23,none,2,center,PE,female,sat2,subadult,2,1,MA,8,0,0,1
1231,08/21/2016,aug_sep,3, 14:15:13,before,2,center,TR,female,sat3,adult,1,1,RK,0,1,1,1
1231,08/21/2016,aug_sep,3, 14:25:13,before,2,center,RK,female,sat3,adult,1,1,TR,1,1,1,1
1231,08/21/2016,aug_sep,3, 14:35:13,after,2,center,PP,female,sat3,adult,2,1,none,,0,0,1
916,08/21/2016,aug_sep,3, 14:54:49,after,1,satellite,FY,female,sat1,adult,1,1,PA,12,0,0,1
1231,08/21/2016,aug_sep,3, 14:55:13,after,2,center,TR,female,sat3,adult,1,1,PP,8,0,0,1
916,08/21/2016,aug_sep,3, 15:04:49,none,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
1231,08/21/2016,aug_sep,3, 15:05:13,none,2,center,RK,female,sat3,adult,2,1,TR,12,0,0,1
1231,08/21/2016,aug_sep,3, 15:15:13,none,2,center,PP,female,sat3,adult,1,1,RK,7,0,0,1
916,08/21/2016,aug_sep,3, 15:24:49,none,1,satellite,FY,female,sat1,adult,1,1,PA,3,0,1,1
916,08/21/2016,aug_sep,3, 15:34:49,none,1,satellite,PA,female,sat1,adult,2,2,FY,4,0,1,1
1231,08/21/2016,aug_sep,3, 15:35:13,none,2,satellite,TR,female,sat3,adult,1,1,none,,0,0,1
1231,08/21/2016,aug_sep,3, 15:45:13,none,2,center,RK,female,sat3,adult,3,2,PP,13,0,0,1
916,08/21/2016,aug_sep,3, 15:54:49,none,1,satellite,FY,female,sat1,adult,2,2,PA,7,0,0,1
1231,08/21/2016,aug_sep,3, 15:55:13,none,2,satellite,PP,female,sat3,adult,2,2,none,,0,0,1
916,08/21/2016,aug_sep,3, 16:04:49,before,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
916,08/21/2016,aug_sep,3, 16:34:49,after,1,satellite,FY,female,sat1,adult,2,2,PA,3,0,1,1
1231,08/22/2016,aug_sep,3, 09:09:00,none,1,satellite,ME,female,sat2,subadult,1,1,CL,5,0,1,1
1231,08/22/2016,aug_sep,3, 09:19:00,none,1,satellite,MA,female,sat2,subadult,1,1,multiple,3,0,2,1
1231,08/22/2016,aug_sep,3, 09:29:00,none,1,satellite,DU,female,sat2,subadult,2,2,ME,4,0,1,1
1231,08/22/2016,aug_sep,3, 09:39:00,none,1,satellite,PE,female,sat2,subadult,2,2,DU,4,0,1,1
1231,08/22/2016,aug_sep,3, 09:59:00,none,1,satellite,ME,female,sat2,subadult,2,2,MA,2,0,2,1
1231,08/22/2016,aug_sep,3, 10:09:00,before,1,satellite,MA,female,sat2,subadult,1,1,PE,1,1,3,1
1231,08/22/2016,aug_sep,3, 10:19:00,before,1,satellite,DU,female,sat2,subadult,1,1,ME,2,0,3,1
1231,08/22/2016,aug_sep,3, 10:29:00,before,1,satellite,PE,female,sat2,subadult,2,2,DU,4,0,2,1
1231,08/22/2016,aug_sep,3, 10:49:00,after,1,satellite,ME,female,sat2,subadult,1,1,PE,4,0,2,1
1231,08/22/2016,aug_sep,3, 10:59:00,after,1,satellite,MA,female,sat2,subadult,2,2,PE,1,1,1,1
916,08/22/2016,aug_sep,3, 13:36:54,none,1,satellite,FY,female,sat1,adult,1,1,PA,11,0,0,1
916,08/22/2016,aug_sep,3, 14:06:54,before,1,satellite,PA,female,sat1,adult,2,2,FY,7,0,0,1
916,08/22/2016,aug_sep,3, 14:36:54,after,1,satellite,FY,female,sat1,adult,2,2,PA,2,0,1,1
916,08/22/2016,aug_sep,3, 14:46:54,after,1,satellite,PA,female,sat1,adult,2,2,FY,10,0,0,1
916,08/22/2016,aug_sep,3, 15:06:54,none,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
916,08/22/2016,aug_sep,3, 15:16:54,none,1,satellite,PA,female,sat1,adult,2,2,FY,12,0,0,1
1231,08/22/2016,aug_sep,3, 15:36:06,none,2,center,TR,female,sat3,adult,2,1,PP,11,0,0,1
916,08/22/2016,aug_sep,3, 15:36:54,none,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
1231,08/22/2016,aug_sep,3, 15:46:06,none,2,center,PP,female,sat3,adult,2,1,TR,5,0,1,1
1231,08/22/2016,aug_sep,3, 15:56:06,none,2,center,RK,female,sat3,adult,2,1,TR,13,0,0,1
1231,08/22/2016,aug_sep,3, 16:16:06,before,2,center,TR,female,sat3,adult,2,1,none,,0,0,1
1231,08/22/2016,aug_sep,3, 16:26:06,before,2,center,PP,female,sat3,adult,1,1,RK,8,0,0,1
1231,08/22/2016,aug_sep,3, 16:36:06,after,1,satellite,RK,female,sat3,adult,1,1,PO,1,1,1,1
1231,08/22/2016,aug_sep,3, 16:56:06,after,1,satellite,TR,female,sat3,adult,2,2,PP,4,0,1,1
1231,08/22/2016,aug_sep,3, 17:06:06,none,1,satellite,PP,female,sat3,adult,2,2,PO,1,1,1,1
1231,08/22/2016,aug_sep,3, 17:16:06,none,1,satellite,RK,female,sat3,adult,1,1,TR,13,0,0,1
1231,08/23/2016,aug_sep,3, 06:15:06,none,1,satellite,PP,female,sat3,adult,2,2,TR,2,0,3,1
1231,08/23/2016,aug_sep,3, 06:35:06,before,1,satellite,RK,female,sat3,adult,2,2,TR,4,0,2,1
1231,08/23/2016,aug_sep,3, 06:45:06,before,1,satellite,TR,female,sat3,adult,2,2,RK,3,0,2,1
1231,08/23/2016,aug_sep,3, 06:55:06,before,1,satellite,PP,female,sat3,adult,2,2,RK,4,0,2,1
1231,08/23/2016,aug_sep,3, 07:15:06,after,1,satellite,RK,female,sat3,adult,2,2,TR,1,1,2,1
1231,08/23/2016,aug_sep,3, 07:25:06,after,1,satellite,TR,female,sat3,adult,2,2,RK,5,0,1,1
1231,08/23/2016,aug_sep,3, 07:35:06,none,1,satellite,PP,female,sat3,adult,2,2,TR,3,0,1,1
1231,08/23/2016,aug_sep,3, 07:55:06,none,1,satellite,RK,female,sat3,adult,2,2,PP,2,0,2,1
1231,08/23/2016,aug_sep,3, 08:05:06,none,1,satellite,TR,female,sat3,adult,2,2,PP,4,0,1,1
916,08/23/2016,aug_sep,3, 09:21:01,none,2,center,PA,female,sat1,adult,2,1,FY,7,0,0,1
916,08/23/2016,aug_sep,3, 09:41:01,none,2,center,FY,female,sat1,adult,2,1,PA,8,0,0,1
916,08/23/2016,aug_sep,3, 09:51:01,none,2,center,PA,female,sat1,adult,1,1,FY,11,0,0,1
916,08/23/2016,aug_sep,3, 10:11:01,before,2,center,FY,female,sat1,adult,2,1,PA,7,0,0,1
916,08/23/2016,aug_sep,3, 10:21:01,before,2,center,PA,female,sat1,adult,2,1,none,,0,0,1
916,08/23/2016,aug_sep,3, 10:41:01,after,2,satellite,FY,female,sat1,adult,1,1,none,,0,0,1
916,08/23/2016,aug_sep,3, 10:51:01,after,2,center,PA,female,sat1,adult,2,1,FY,6,0,0,1
916,08/23/2016,aug_sep,3, 11:11:01,none,2,center,FY,female,sat1,adult,1,1,PA,9,0,0,1
1231,08/23/2016,aug_sep,3, 13:42:56,none,1,satellite,ME,female,sat2,subadult,1,1,multiple,3,0,3,1
1231,08/23/2016,aug_sep,3, 13:52:56,none,1,satellite,MA,female,sat2,subadult,1,1,PE,2,0,3,1
1231,08/23/2016,aug_sep,3, 14:02:56,before,1,satellite,PE,female,sat2,subadult,1,1,DU,6,0,0,1
1231,08/23/2016,aug_sep,3, 14:12:56,before,1,satellite,DU,female,sat2,subadult,2,2,MA,1,1,3,1
1231,08/23/2016,aug_sep,3, 14:32:56,after,1,satellite,ME,female,sat2,subadult,1,1,DU,1,1,2,1
1231,08/23/2016,aug_sep,3, 14:42:56,after,1,satellite,MA,female,sat2,subadult,2,2,ME,6,0,0,1
1231,08/23/2016,aug_sep,3, 14:52:56,after,1,satellite,PE,female,sat2,subadult,2,2,MA,1,1,2,1
1231,08/23/2016,aug_sep,3, 15:02:56,none,1,satellite,DU,female,sat2,subadult,1,1,PE,2,0,2,1
1231,08/23/2016,aug_sep,3, 15:22:56,none,1,satellite,PE,female,sat2,subadult,2,2,MA,3,0,2,1
1231,08/23/2016,aug_sep,3, 15:32:56,none,1,satellite,ME,female,sat2,subadult,1,1,multiple,2,0,4,1
916,08/24/2016,aug_sep,3, 06:09:24,none,1,satellite,PA,female,sat1,adult,1,1,FY,7,0,0,1
916,08/24/2016,aug_sep,3, 06:29:24,none,1,satellite,FY,female,sat1,adult,2,2,PA,6,0,0,1
916,08/24/2016,aug_sep,3, 06:39:24,before,1,satellite,PA,female,sat1,adult,2,2,FY,8,0,0,1
916,08/24/2016,aug_sep,3, 06:59:24,before,1,satellite,FY,female,sat1,adult,1,1,PA,7,0,0,1
916,08/24/2016,aug_sep,3, 07:09:24,after,1,satellite,PA,female,sat1,adult,2,2,FY,6,0,0,1
916,08/24/2016,aug_sep,3, 07:29:24,after,1,satellite,FY,female,sat1,adult,1,1,PA,10,0,0,1
916,08/24/2016,aug_sep,3, 07:39:24,none,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
1231,08/24/2016,aug_sep,3, 08:48:38,none,1,satellite,RK,female,sat3,adult,2,2,PP,4,0,2,1
1231,08/24/2016,aug_sep,3, 08:58:38,none,1,satellite,RK,female,sat3,adult,2,2,multiple,4,0,2,1
1231,08/24/2016,aug_sep,3, 09:08:38,none,1,satellite,TR,female,sat3,adult,2,2,multiple,2,0,2,1
1231,08/24/2016,aug_sep,3, 09:28:38,none,1,satellite,PP,female,sat3,adult,2,2,TR,2,0,2,1
1231,08/24/2016,aug_sep,3, 09:38:38,none,1,satellite,RK,female,sat3,adult,1,1,TR,2,0,2,1
1231,08/24/2016,aug_sep,3, 09:58:38,none,1,satellite,TR,female,sat3,adult,2,2,RK,10,0,0,1
1231,08/24/2016,aug_sep,3, 10:08:38,before,1,satellite,RK,female,sat3,adult,2,2,TR,4,0,1,1
1231,08/24/2016,aug_sep,3, 10:18:38,before,1,satellite,PP,female,sat3,adult,2,2,TR,3,0,2,1
1231,08/24/2016,aug_sep,3, 10:38:38,after,1,satellite,TR,female,sat3,adult,1,1,multiple,4,0,2,1
1231,08/24/2016,aug_sep,3, 10:48:38,after,1,satellite,RK,female,sat3,adult,2,2,PP,3,0,2,1
1231,08/24/2016,aug_sep,3, 14:58:48,after,2,satellite,DU,female,sat2,subadult,2,2,none,,0,0,1
1231,08/24/2016,aug_sep,3, 15:08:48,none,2,satellite,MA,female,sat2,subadult,0,0,multiple,0,3,3,1
1231,08/24/2016,aug_sep,3, 15:18:48,none,1,center,PE,female,sat2,subadult,2,1,ME,8,0,0,1
1231,08/24/2016,aug_sep,3, 15:28:48,none,1,center,ME,female,sat2,subadult,2,1,PE,5,0,1,1
1231,08/24/2016,aug_sep,3, 15:48:48,none,2,satellite,DU,female,sat2,subadult,0,0,PE,5,0,1,1
1231,08/24/2016,aug_sep,3, 15:58:48,none,2,center,MA,female,sat2,subadult,2,1,PE,11,0,0,1
1231,08/24/2016,aug_sep,3, 16:08:48,before,2,satellite,ME,female,sat2,subadult,2,2,PE,2,0,2,1
1231,08/24/2016,aug_sep,3, 16:18:48,before,2,satellite,ME,female,sat2,subadult,1,1,DU,6,0,0,1
1231,08/24/2016,aug_sep,3, 16:38:48,after,2,satellite,DU,female,sat2,subadult,1,1,CL,3,0,1,1
916,08/25/2016,aug_sep,3, 06:23:30,none,2,center,MA,female,sat2,subadult,1,1,CL,8,0,0,1
916,08/25/2016,aug_sep,3, 06:33:30,before,2,satellite,ME,female,sat2,subadult,2,2,DU,6,0,0,1
916,08/25/2016,aug_sep,3, 06:43:30,before,2,center,PE,female,sat2,subadult,3,2,MA,6,0,0,1
916,08/25/2016,aug_sep,3, 07:03:30,after,2,satellite,DU,female,sat2,subadult,1,1,ME,3,0,1,1
916,08/25/2016,aug_sep,3, 07:13:30,after,1,satellite,MA,female,sat2,subadult,2,2,ME,4,0,1,1
916,08/25/2016,aug_sep,3, 07:23:30,after,1,satellite,ME,female,sat2,subadult,2,2,multiple,5,0,2,1
916,08/25/2016,aug_sep,3, 07:33:30,none,1,satellite,PE,female,sat2,subadult,2,2,ME,2,0,1,1
916,08/25/2016,aug_sep,3, 07:53:30,none,1,satellite,DU,female,sat2,subadult,2,2,PE,2,0,2,1
916,08/25/2016,aug_sep,3, 13:53:37,none,2,satellite,RK,female,sat3,adult,2,2,PP,11,0,0,1
916,08/25/2016,aug_sep,3, 14:03:37,before,2,center,TR,female,sat3,adult,1,1,RK,2,0,1,1
916,08/25/2016,aug_sep,3, 14:23:37,before,1,center,PP,female,sat3,adult,1,1,PO,2,0,2,1
916,08/25/2016,aug_sep,3, 14:33:37,after,1,center,RK,female,sat3,adult,2,1,PO,2,0,3,1
916,08/25/2016,aug_sep,3, 14:43:37,after,1,center,TR,female,sat3,adult,2,1,PP,2,0,1,1
916,08/25/2016,aug_sep,3, 15:03:37,none,1,center,PP,female,sat3,adult,1,1,TR,5,0,1,1
916,08/25/2016,aug_sep,3, 15:13:37,none,1,center,RK,female,sat3,adult,1,1,PO,2,0,2,1
916,08/25/2016,aug_sep,3, 15:23:37,none,1,center,TR,female,sat3,adult,3,2,PP,4,0,1,1
1231,08/25/2016,aug_sep,3, 15:47:50,none,1,satellite,FY,female,sat1,adult,1,1,PA,6,0,0,1
1231,08/25/2016,aug_sep,3, 15:57:50,none,1,satellite,PA,female,sat1,adult,2,2,FY,5,0,1,1
1231,08/25/2016,aug_sep,3, 16:17:50,before,1,satellite,FY,female,sat1,adult,2,2,PA,5,0,1,1
